TimeUS,State,Mode
272984180,0,1
273004182,0,1
273024179,0,1
273044178,0,1
273064199,0,1
273084350,0,1
273104185,0,1
273124177,0,1
273144178,0,1
273164180,0,1
273184185,0,1
273204177,0,1
273224182,0,1
273244177,0,1
273264178,0,1
273284183,0,1
273304184,0,1
273324180,0,1
273344178,0,1
273364181,0,1
273384181,0,1
273404394,0,1
273424196,0,1
273444178,0,1
273464177,0,1
273484180,0,1
273504179,0,1
273524183,0,1
273544179,0,1
273564177,0,1
273584179,0,1
273604183,0,1
273624191,0,1
273644177,0,1
273664178,0,1
273684530,0,1
273704182,0,1
273724184,0,1
273744201,0,1
273764178,0,1
273784182,0,1
273804218,0,1
273824187,0,1
273844178,0,1
273864179,0,1
273884180,0,1
273904179,0,1
273924189,0,1
273944183,0,1
273964181,0,1
273984180,0,1
274004180,0,1
274024191,0,1
274044178,0,1
274064179,0,1
274084188,0,1
274104186,0,1
274124180,0,1
274144181,0,1
274164236,0,1
274184184,0,1
274204175,0,1
274224176,0,1
274244179,0,1
274264181,0,1
274284185,0,1
274304182,0,1
274324199,0,1
274344189,0,1
274364183,0,1
274384182,0,1
274404191,0,1
274424190,0,1
274444237,0,1
274464177,0,1
274484181,0,1
274504179,0,1
274524185,0,1
274544188,0,1
274564185,0,1
274584198,0,1
274604204,0,1
274624178,0,1
274644185,0,1
274664184,0,1
274684182,0,1
274704182,0,1
274724177,0,1
274744174,0,1
274764179,0,1
274784180,0,1
274804180,0,1
274824180,0,1
274844177,0,1
274864181,0,1
274884187,0,1
274904178,0,1
274924179,0,1
274944179,0,1
274964181,0,1
274984177,0,1
275004184,0,1
275024184,0,1
275044181,0,1
275064180,0,1
275084182,0,1
275104180,0,1
275124184,0,1
275144185,0,1
275164179,0,1
275184183,0,1
275204278,0,1
275224184,0,1
275244179,0,1
275264179,0,1
275284184,0,1
275304182,0,1
275324185,0,1
275344182,0,1
275364176,0,1
275384182,0,1
275404196,0,1
275424179,0,1
275444180,0,1
275464250,0,1
275484181,0,1
275504178,0,1
275524182,0,1
275544193,0,1
275564181,0,1
275584402,0,1
275604176,0,1
275624179,0,1
275644179,0,1
275664189,0,1
275684196,0,1
275704182,0,1
275724181,0,1
275744179,0,1
275764202,0,1
275784184,0,1
275804185,0,1
275824183,0,1
275844181,0,1
275864229,0,1
275884181,0,1
275904179,0,1
275924180,0,1
275944179,0,1
275964179,0,1
275984177,0,1
276004181,0,1
276024186,0,1
276044178,0,1
276064179,0,1
276084184,0,1
276104179,0,1
276124180,0,1
276144181,0,1
276164175,0,1
276184180,0,1
276204180,0,1
276224181,0,1
276244180,0,1
276264177,0,1
276284180,0,1
276304181,0,1
276324181,0,1
276344178,0,1
276364180,0,1
276384183,0,1
276404222,0,1
276424176,0,1
276444185,0,1
276464180,0,1
276484278,0,1
276504450,0,1
276524179,0,1
276544180,0,1
276564183,0,1
276584183,0,1
276604202,0,1
276624179,0,1
276644180,0,1
276664181,0,1
276684179,0,1
276704179,0,1
276724183,0,1
276744180,0,1
276764184,0,1
276784188,0,1
276804184,0,1
276824182,0,1
276844177,0,1
276864189,0,1
276884180,0,1
276904178,0,1
276924180,0,1
276944180,0,1
276964201,0,1
276984183,0,1
277004227,0,1
277024837,0,1
277044218,0,1
277064180,0,1
277084180,0,1
277104192,0,1
277124186,0,1
277144179,0,1
277164178,0,1
277184179,0,1
277204182,0,1
277224200,0,1
277244179,0,1
277264177,0,1
277284182,0,1
277304187,0,1
277324177,0,1
277344180,0,1
277364180,0,1
277384178,0,1
277404181,0,1
277424178,0,1
277444195,0,1
277464334,0,1
277484176,0,1
277504175,0,1
277524188,0,1
277544385,0,1
277564177,0,1
277584188,0,1
277604187,0,1
277624181,0,1
277644179,0,1
277664177,0,1
277684179,0,1
277704204,0,1
277724194,0,1
277744180,0,1
277764182,0,1
277784190,0,1
277804197,0,1
277824180,0,1
277844185,0,1
277864180,0,1
277884330,0,1
277904178,0,1
277924179,0,1
277944177,0,1
277964176,0,1
277984181,0,1
278004187,0,1
278024177,0,1
278044178,0,1
278064177,0,1
278084180,0,1
278104178,0,1
278124179,0,1
278144180,0,1
278164189,0,1
278184179,0,1
278204203,0,1
278224180,0,1
278244179,0,1
278264186,0,1
278284509,0,1
278304184,0,1
278324178,0,1
278344179,0,1
278364177,0,1
278384156,0,1
278404180,0,1
278424176,0,1
278444176,0,1
278464178,0,1
278484205,0,1
278504181,0,1
278524176,0,1
278544179,0,1
278564185,0,1
278584187,0,1
278604199,0,1
278624179,0,1
278644178,0,1
278664176,0,1
278684177,0,1
278704184,0,1
278724251,0,1
278744179,0,1
278764177,0,1
278784189,0,1
278804757,0,1
278824177,0,1
278844184,0,1
278864179,0,1
278884182,0,1
278904181,0,1
278924178,0,1
278944176,0,1
278964177,0,1
278984178,0,1
279004180,0,1
279024176,0,1
279044181,0,1
279064177,0,1
279084177,0,1
279104180,0,1
279124308,0,1
279144178,0,1
279164175,0,1
279184179,0,1
279204181,0,1
279224177,0,1
279244176,0,1
279264178,0,1
279284186,0,1
279304181,0,1
279324179,0,1
279344179,0,1
279364180,0,1
279384184,0,1
279404183,0,1
279424197,0,1
279444178,0,1
279464178,0,1
279484181,0,1
279504186,0,1
279524180,0,1
279544178,0,1
279564190,0,1
279584177,0,1
279604177,0,1
279624182,0,1
279644181,0,1
279664184,0,1
279684177,0,1
279704186,0,1
279724180,0,1
279744177,0,1
279764183,0,1
279784177,0,1
279804180,0,1
279824183,0,1
279844183,0,1
279864193,0,1
279884179,0,1
279904189,0,1
279924180,0,1
279944180,0,1
279964186,0,1
279984184,0,1
280004181,0,1
280024476,0,1
280044228,0,1
280064299,0,1
280084184,0,1
280104185,0,1
280124177,0,1
280144176,0,1
280164197,0,1
280184177,0,1
280204196,0,1
280224193,0,1
280244182,0,1
280264183,0,1
280284464,0,1
280304181,0,1
280324178,0,1
280344180,0,1
280364178,0,1
280384178,0,1
280404198,0,1
280424181,0,1
280444189,0,1
280464180,0,1
280484312,0,1
280504191,0,1
280524178,0,1
280544186,0,1
280564179,0,1
280584181,0,1
280604204,0,1
280624183,0,1
280644179,0,1
280664178,0,1
280684182,0,1
280704176,0,1
280724177,0,1
280744217,0,1
280764180,0,1
280784183,0,1
280804184,0,1
280824179,0,1
280844177,0,1
280864178,0,1
280884179,0,1
280904183,0,1
280924186,0,1
280944178,0,1
280964176,0,1
280984148,0,1
281004184,0,1
281024181,0,1
281044248,0,1
281064184,0,1
281084194,0,1
281104342,0,1
281124180,0,1
281144163,0,1
281164182,0,1
281184186,0,1
281204183,0,1
281224457,0,1
281244181,0,1
281264179,0,1
281284178,0,1
281304182,0,1
281324551,0,1
281344182,0,1
281364178,0,1
281384188,0,1
281404182,0,1
281424372,0,1
281444181,0,1
281464200,0,1
281484188,0,1
281504183,0,1
281524913,0,1
281544182,0,1
281564267,0,1
281584177,0,1
281604184,0,1
281624196,0,1
281644184,0,1
281664181,0,1
281684177,0,1
281704188,0,1
281724178,0,1
281744178,0,1
281764178,0,1
281784179,0,1
281804181,0,1
281827129,0,1
281844182,0,1
281864181,0,1
281884185,0,1
281904187,0,1
281924178,0,1
281944178,0,1
281964176,0,1
281984181,0,1
282004180,0,1
282024192,0,1
282044179,0,1
282064178,0,1
282084181,0,1
282104188,0,1
282124477,0,1
282144179,0,1
282164182,0,1
282184180,0,1
282204191,0,1
282224234,0,1
282244179,0,1
282264163,0,1
282284183,0,1
282304185,0,1
282324215,0,1
282344199,0,1
282364178,0,1
282384181,0,1
282404188,0,1
282424183,0,1
282444184,0,1
282464182,0,1
282484178,0,1
282504185,0,1
282524181,0,1
282544179,0,1
282564179,0,1
282584180,0,1
282604182,0,1
282624180,0,1
282644178,0,1
282664179,0,1
282684176,0,1
282704179,0,1
282724181,0,1
282744178,0,1
282764180,0,1
282784178,0,1
282804181,0,1
282824178,0,1
282844180,0,1
282864179,0,1
282884177,0,1
282904180,0,1
282924245,0,1
282944184,0,1
282964182,0,1
282984182,0,1
283004387,0,1
283024182,0,1
283044183,0,1
283064182,0,1
283084447,0,1
283104181,0,1
283124177,0,1
283144178,0,1
283164181,0,1
283184179,0,1
283204177,0,1
283224179,0,1
283244178,0,1
283264177,0,1
283284243,0,1
283304237,0,1
283324180,0,1
283344182,0,1
283364175,0,1
283384181,0,1
283404178,0,1
283424179,0,1
283444178,0,1
283464179,0,1
283484178,0,1
283504162,0,1
283524176,0,1
283544183,0,1
283564181,0,1
283584182,0,1
283604184,0,1
283624184,0,1
283644181,0,1
283664180,0,1
283684213,0,1
283704182,0,1
283724179,0,1
283744182,0,1
283764183,0,1
283784185,0,1
283804186,0,1
283824178,0,1
283844183,0,1
283864177,0,1
283884177,0,1
283904178,0,1
283924178,0,1
283944178,0,1
283964179,0,1
283984178,0,1
284004180,0,1
284024178,0,1
284044180,0,1
284064180,0,1
284084180,0,1
284104176,0,1
284124210,0,1
284144185,0,1
284164186,0,1
284184181,0,1
284204185,0,1
284224153,0,1
284244370,0,1
284264180,0,1
284284195,0,1
284304179,0,1
284324181,0,1
284344182,0,1
284364178,0,1
284384362,0,1
284404184,0,1
284424176,0,1
284444176,0,1
284464181,0,1
284484267,0,1
284504179,0,1
284524181,0,1
284544180,0,1
284564183,0,1
284584177,0,1
284604185,0,1
284624350,0,1
284644182,0,1
284664187,0,1
284684181,0,1
284704180,0,1
284724182,0,1
284744179,0,1
284764188,0,1
284784181,0,1
284804183,0,1
284824183,0,1
284844178,0,1
284864185,0,1
284884180,0,1
284904188,0,1
284924180,0,1
284944177,0,1
284964180,0,1
284984178,0,1
285004183,0,1
285024184,0,1
285044178,0,1
285064188,0,1
285084178,0,1
285104176,0,1
285124180,0,1
285144178,0,1
285164185,0,1
285184177,0,1
285204184,0,1
285224180,0,1
285244178,0,1
285264178,0,1
285284176,0,1
285304180,0,1
285324182,0,1
285344184,0,1
285364183,0,1
285384178,0,1
285404183,0,1
285424178,0,1
285444180,0,1
285464179,0,1
285484233,0,1
285504219,0,1
285524178,0,1
285544181,0,1
285564178,0,1
285584177,0,1
285604179,0,1
285624181,0,1
285644178,0,1
285664181,0,1
285684179,0,1
285704177,0,1
285724378,0,1
285744178,0,1
285764179,0,1
285784178,0,1
285804224,0,1
285824187,0,1
285844178,0,1
285864175,0,1
285884183,0,1
285904180,0,1
285924226,0,1
285944181,0,1
285964180,0,1
285984178,0,1
286004184,0,1
286024184,0,1
286044180,0,1
286064646,0,1
286084182,0,1
286104181,0,1
286124179,0,1
286144178,0,1
286164179,0,1
286184172,0,1
286204182,0,1
286224181,0,1
286244177,0,1
286264180,0,1
286284179,0,1
286304177,0,1
286324193,0,1
286344186,0,1
286364183,0,1
286384175,0,1
286404178,0,1
286424178,0,1
286444254,0,1
286464321,0,1
286484186,0,1
286504185,0,1
286524188,0,1
286544182,0,1
286564182,0,1
286584327,0,1
286604137,0,1
286624180,0,1
286644179,0,1
286664180,0,1
286684178,0,1
286704192,0,1
286724180,0,1
286744180,0,1
286764176,0,1
286784180,0,1
286804180,0,1
286824189,0,1
286844483,0,1
286864191,0,1
286884179,0,1
286904178,0,1
286924177,0,1
286944181,0,1
286964383,0,1
286984178,0,1
287004180,0,1
287024183,0,1
287044434,0,1
287064215,0,1
287084179,0,1
287104185,0,1
287124178,0,1
287144179,0,1
287164185,0,1
287184182,0,1
287204186,0,1
287224179,0,1
287244179,0,1
287264256,0,1
287285630,0,1
287304184,0,1
287324182,0,1
287344372,0,1
287364179,0,1
287384178,0,1
287404179,0,1
287424192,0,1
287444180,0,1
287464176,0,1
287484177,0,1
287504186,0,1
287524208,0,1
287544181,0,1
287564177,0,1
287584184,0,1
287604176,0,1
287624359,0,1
287644222,0,1
287664208,0,1
287684176,0,1
287704178,0,1
287724325,0,1
287744188,0,1
287764179,0,1
287784168,0,1
287804182,0,1
287824184,0,1
287844198,0,1
287864199,0,1
287884178,0,1
287904197,0,1
287924184,0,1
287944191,0,1
287964178,0,1
287984181,0,1
288004188,0,1
288024177,0,1
288044185,0,1
288064178,0,1
288084629,0,1
288104181,0,1
288124181,0,1
288144133,0,1
288164184,0,1
288184177,0,1
288204184,0,1
288224396,0,1
288244378,0,1
288264178,0,1
288284193,0,1
288304182,0,1
288324184,0,1
288344201,0,1
288364180,0,1
288384181,0,1
288404680,0,1
288424419,0,1
288444181,0,1
288464179,0,1
288484176,0,1
288504176,0,1
288524198,0,1
288544201,0,1
288564180,0,1
288584179,0,1
288604180,0,1
288624180,0,1
288644178,0,1
288664178,0,1
288684180,0,1
288704176,0,1
288724178,0,1
288744179,0,1
288764184,0,1
288784646,0,1
288804181,0,1
288824183,0,1
288844180,0,1
288864179,0,1
288884178,0,1
288904181,0,1
288924181,0,1
288944183,0,1
288964184,0,1
288984183,0,1
289005238,0,1
289024185,0,1
289044181,0,1
289064183,0,1
289084179,0,1
289104176,0,1
289124179,0,1
289144179,0,1
289164178,0,1
289184183,0,1
289204180,0,1
289224180,0,1
289244181,0,1
289264149,0,1
289284177,0,1
289304436,0,1
289324178,0,1
289344183,0,1
289364180,0,1
289384180,0,1
289404178,0,1
289424181,0,1
289444182,0,1
289464178,0,1
289484182,0,1
289504179,0,1
289524203,0,1
289544180,0,1
289564296,0,1
289584181,0,1
289604184,0,1
289624230,0,1
289644178,0,1
289664179,0,1
289684269,0,1
289704182,0,1
289724185,0,1
289744179,0,1
289764181,0,1
289784181,0,1
289804175,0,1
289824179,0,1
289844178,0,1
289864178,0,1
289884181,0,1
289904176,0,1
289924178,0,1
289944184,0,1
289964181,0,1
289984177,0,1
290004177,0,1
290024185,0,1
290044201,0,1
290064185,0,1
290084182,0,1
290104183,0,1
290124178,0,1
290144179,0,1
290164183,0,1
290184183,0,1
290204180,0,1
290224373,0,1
290244185,0,1
290264177,0,1
290284174,0,1
290304177,0,1
290324184,0,1
290344193,0,1
290364189,0,1
290384185,0,1
290404237,0,1
290424188,0,1
290444180,0,1
290464178,0,1
290484178,0,1
290504184,0,1
290524195,0,1
290545002,0,1
290564189,0,1
290584397,0,1
290604179,0,1
290624194,0,1
290644181,0,1
290664176,0,1
290684176,0,1
290704177,0,1
290724201,0,1
290744183,0,1
290764178,0,1
290784179,0,1
290804182,0,1
290824189,0,1
290844177,0,1
290864179,0,1
290884177,0,1
290904177,0,1
290924160,0,1
290944185,0,1
290964182,0,1
290984178,0,1
291004155,0,1
291024207,0,1
291044250,0,1
291064191,0,1
291084180,0,1
291104177,0,1
291124181,0,1
291144185,0,1
291164174,0,1
291184186,0,1
291204180,0,1
291224189,0,1
291244180,0,1
291264179,0,1
291284182,0,1
291304191,0,1
291324209,0,1
291344181,0,1
291364177,0,1
291384177,0,1
291404176,0,1
291424193,0,1
291444204,0,1
291464180,0,1
291484180,0,1
291504179,0,1
291524192,0,1
291544181,0,1
291564181,0,1
291584178,0,1
291604176,0,1
291624225,0,1
291644185,0,1
291664184,0,1
291684183,0,1
291704184,0,1
291724194,0,1
291744183,0,1
291764182,0,1
291784753,0,1
291804184,0,1
291824189,0,1
291844178,0,1
291864185,0,1
291884179,0,1
291904181,0,1
291924184,0,1
291944177,0,1
291964179,0,1
291984179,0,1
292004182,0,1
292024181,0,1
292044179,0,1
292064183,0,1
292084177,0,1
292104177,0,1
292124183,0,1
292144180,0,1
292164178,0,1
292184182,0,1
292204178,0,1
292224296,0,1
292244181,0,1
292264179,0,1
292284183,0,1
292304182,0,1
292324183,0,1
292344185,0,1
292364177,0,1
292384174,0,1
292404178,0,1
292424211,0,1
292444180,0,1
292464184,0,1
292484180,0,1
292504179,0,1
292524185,0,1
292544180,0,1
292564178,0,1
292584178,0,1
292604176,0,1
292624182,0,1
292644178,0,1
292664178,0,1
292684178,0,1
292704181,0,1
292724183,0,1
292744180,0,1
292764209,0,1
292784178,0,1
292804182,0,1
292824189,0,1
292844187,0,1
292864180,0,1
292884181,0,1
292904182,0,1
292924183,0,1
292944179,0,1
292964179,0,1
292984249,0,1
293004752,0,1
293024183,0,1
293044184,0,1
293064182,0,1
293084184,0,1
293104183,0,1
293124205,0,1
293144180,0,1
293164182,0,1
293184182,0,1
293204182,0,1
293224184,0,1
293244188,0,1
293264176,0,1
293284178,0,1
293304181,0,1
293324184,0,1
293344180,0,1
293364182,0,1
293384179,0,1
293404194,0,1
293424183,0,1
293444177,0,1
293464183,0,1
293484178,0,1
293504180,0,1
293524289,0,1
293544182,0,1
293564184,0,1
293584181,0,1
293604179,0,1
293626017,0,1
293644179,0,1
293664180,0,1
293684178,0,1
293704177,0,1
293724180,0,1
293744181,0,1
293764179,0,1
293784177,0,1
293804176,0,1
293824178,0,1
293844183,0,1
293864178,0,1
293884182,0,1
293904177,0,1
293924388,0,1
293944179,0,1
293964178,0,1
293984175,0,1
294004179,0,1
294024178,0,1
294044185,0,1
294064181,0,1
294084177,0,1
294104168,0,1
294124183,0,1
294144192,0,1
294164181,0,1
294184311,0,1
294204180,0,1
294224249,0,1
294244180,0,1
294264179,0,1
294284182,0,1
294304196,0,1
294324179,0,1
294344177,0,1
294364185,0,1
294384290,0,1
294404176,0,1
294424175,0,1
294444177,0,1
294464188,0,1
294484158,0,1
294504180,0,1
294524175,0,1
294544185,0,1
294564181,0,1
294584179,0,1
294604191,0,1
294624215,0,1
294644184,0,1
294664185,0,1
294684178,0,1
294704184,0,1
294724184,0,1
294744184,0,1
294764179,0,1
294784180,0,1
294804181,0,1
294824460,0,1
294844180,0,1
294864177,0,1
294884180,0,1
294904181,0,1
294924179,0,1
294944178,0,1
294964180,0,1
294984177,0,1
295004181,0,1
295024183,0,1
295044191,0,1
295064180,0,1
295084178,0,1
295104183,0,1
295124181,0,1
295144182,0,1
295164181,0,1
295184180,0,1
295204185,0,1
295224184,0,1
295244176,0,1
295264182,0,1
295284188,0,1
295304189,0,1
295324300,0,1
295344188,0,1
295364166,0,1
295384179,0,1
295404181,0,1
295424183,0,1
295444180,0,1
295464178,0,1
295484177,0,1
295504244,0,1
295524180,0,1
295544186,0,1
295564181,0,1
295584178,0,1
295604178,0,1
295624183,0,1
295644180,0,1
295664177,0,1
295684177,0,1
295704181,0,1
295724187,0,1
295744179,0,1
295764181,0,1
295784187,0,1
295804187,0,1
295824182,0,1
295844199,0,1
295864449,0,1
295884179,0,1
295904178,0,1
295924207,0,1
295944179,0,1
295964181,0,1
295984178,0,1
296004177,0,1
296024178,0,1
296044192,0,1
296064185,0,1
296084178,0,1
296104189,0,1
296124180,0,1
296144180,0,1
296164174,0,1
296184181,0,1
296204177,0,1
296224178,0,1
296244182,0,1
296264176,0,1
296284176,0,1
296304183,0,1
296324187,0,1
296344182,0,1
296364183,0,1
296384187,0,1
296404181,0,1
296424183,0,1
296444181,0,1
296464186,0,1
296484175,0,1
296504186,0,1
296524185,0,1
296544187,0,1
296564182,0,1
296584183,0,1
296604182,0,1
296624178,0,1
296644180,0,1
296664178,0,1
296684178,0,1
296704179,0,1
296724186,0,1
296744302,0,1
296764178,0,1
296784186,0,1
296804178,0,1
296824183,0,1
296844178,0,1
296864180,0,1
296884176,0,1
296904180,0,1
296924176,0,1
296944290,0,1
296964178,0,1
296984178,0,1
297004181,0,1
297024178,0,1
297044192,0,1
297064181,0,1
297084178,0,1
297104180,0,1
297124177,0,1
297144179,0,1
297164181,0,1
297184181,0,1
297204180,0,1
297224182,0,1
297244183,0,1
297264184,0,1
297284177,0,1
297304182,0,1
297324181,0,1
297344180,0,1
297364179,0,1
297384178,0,1
297404406,0,1
297424179,0,1
297444257,0,1
297464179,0,1
297484177,0,1
297504180,0,1
297524186,0,1
297544262,0,1
297564177,0,1
297584178,0,1
297604177,0,1
297624182,0,1
297644204,0,1
297664181,0,1
297684263,0,1
297704181,0,1
297724180,0,1
297744180,0,1
297764179,0,1
297784434,0,1
297804179,0,1
297824415,0,1
297844193,0,1
297864176,0,1
297884174,0,1
297904179,0,1
297924184,0,1
297944173,0,1
297964180,0,1
297984184,0,1
298004181,0,1
298024180,0,1
298044178,0,1
298064365,0,1
298084178,0,1
298104180,0,1
298124178,0,1
298144183,0,1
298164180,0,1
298184181,0,1
298204175,0,1
298224176,0,1
298244198,0,1
298264180,0,1
298284185,0,1
298304317,0,1
298324185,0,1
298344205,0,1
298364179,0,1
298384322,0,1
298404181,0,1
298424417,0,1
298444187,0,1
298464180,0,1
298484179,0,1
298504215,0,1
298524178,0,1
298544179,0,1
298564178,0,1
298584178,0,1
298604181,0,1
298624180,0,1
298644180,0,1
298664179,0,1
298684181,0,1
298704179,0,1
298724211,0,1
298744201,0,1
298764178,0,1
298784185,0,1
298804178,0,1
298824190,0,1
298844184,0,1
298864184,0,1
298884191,0,1
298904177,0,1
298924178,0,1
298944177,0,1
298964178,0,1
298984184,0,1
299004179,0,1
299024177,0,1
299044182,0,1
299064182,0,1
299084178,0,1
299104440,0,1
299124179,0,1
299144180,0,1
299164179,0,1
299184178,0,1
299204177,0,1
299224184,0,1
299244182,0,1
299264184,0,1
299284274,0,1
299304183,0,1
299324181,0,1
299344182,0,1
299364181,0,1
299384187,0,1
299404180,0,1
299424178,0,1
299444179,0,1
299464264,0,1
299484185,0,1
299504185,0,1
299524178,0,1
299544394,0,1
299564634,0,1
299584183,0,1
299604181,0,1
299624184,0,1
299644270,0,1
299664183,0,1
299684255,0,1
299704179,0,1
299724177,0,1
299744198,0,1
299764185,0,1
299784373,0,1
299804218,0,1
299824177,0,1
299844190,0,1
299864177,0,1
299884178,0,1
299904176,0,1
299924176,0,1
299944178,0,1
299964178,0,1
299984211,0,1
300004180,0,1
300024176,0,1
300044193,0,1
300064180,0,1
300084186,0,1
300104180,0,1
300124182,0,1
300144199,0,1
300164185,0,1
300184180,0,1
300204179,0,1
300224183,0,1
300244198,0,1
300264180,0,1
300284180,0,1
300304179,0,1
300324180,0,1
300344184,0,1
300364182,0,1
300384177,0,1
300404177,0,1
300424177,0,1
300444182,0,1
300464461,0,1
300484177,0,1
300504178,0,1
300524176,0,1
300544184,0,1
300564183,0,1
300584179,0,1
300604183,0,1
300624312,0,1
300644213,0,1
300664177,0,1
300684181,0,1
300704180,0,1
300724178,0,1
300744189,0,1
300764185,0,1
300784180,0,1
300804189,0,1
300824180,0,1
300844190,0,1
300864184,0,1
300884179,0,1
300904179,0,1
300924180,0,1
300944192,0,1
300964179,0,1
300984181,0,1
301004183,0,1
301024179,0,1
301044183,0,1
301064194,0,1
301084697,0,1
301104183,0,1
301124181,0,1
301144182,0,1
301164179,0,1
301184180,0,1
301204178,0,1
301224176,0,1
301244178,0,1
301264327,0,1
301284178,0,1
301304177,0,1
301324181,0,1
301344186,0,1
301364187,0,1
301384184,0,1
301404337,0,1
301424183,0,1
301444182,0,1
301464182,0,1
301484180,0,1
301504178,0,1
301524301,0,1
301544196,0,1
301564182,0,1
301584180,0,1
301604180,0,1
301624180,0,1
301644200,0,1
301664180,0,1
301684192,0,1
301704183,0,1
301724181,0,1
301744190,0,1
301764180,0,1
301784186,0,1
301804181,0,1
301824182,0,1
301844185,0,1
301864180,0,1
301884180,0,1
301904185,0,1
301924179,0,1
301944204,0,1
301964240,0,1
301984182,0,1
302004184,0,1
302024184,0,1
302044183,0,1
302064191,0,1
302084183,0,1
302104180,0,1
302124181,0,1
302144186,0,1
302164181,0,1
302184181,0,1
302204178,0,1
302224177,0,1
302244194,0,1
302264140,0,1
302284178,0,1
302304177,0,1
302324178,0,1
302344274,0,1
302364186,0,1
302384176,0,1
302404176,0,1
302424184,0,1
302444188,0,1
302464190,0,1
302484177,0,1
302504181,0,1
302524177,0,1
302544184,0,1
302564185,0,1
302584183,0,1
302604184,0,1
302624179,0,1
302644191,0,1
302664207,0,1
302684181,0,1
302704178,0,1
302724182,0,1
302744182,0,1
302764188,0,1
302784191,0,1
302804175,0,1
302824178,0,1
302844201,0,1
302864184,0,1
302884177,0,1
302904177,0,1
302924202,0,1
302944190,0,1
302964188,0,1
302984183,0,1
303004175,0,1
303024179,0,1
303044191,0,1
303064185,0,1
303084176,0,1
303104178,0,1
303124181,0,1
303144180,0,1
303164232,0,1
303184185,0,1
303204175,0,1
303224179,0,1
303244186,0,1
303264179,0,1
303284187,0,1
303304180,0,1
303324179,0,1
303344188,0,1
303364180,0,1
303384180,0,1
303404813,0,1
303424214,0,1
303444363,0,1
303464232,0,1
303484177,0,1
303504178,0,1
303524180,0,1
303544204,0,1
303564197,0,1
303584180,0,1
303604178,0,1
303624176,0,1
303644180,0,1
303664180,0,1
303684181,0,1
303704177,0,1
303724177,0,1
303744182,0,1
303764182,0,1
303784184,0,1
303804140,0,1
303824180,0,1
303844184,0,1
303864183,0,1
303884188,0,1
303904198,0,1
303924181,0,1
303944181,0,1
303964194,0,1
303984177,0,1
304004177,0,1
304024180,0,1
304044180,0,1
304064361,0,1
304084179,0,1
304104172,0,1
304124177,0,1
304144184,0,1
304164213,0,1
304184178,0,1
304204179,0,1
304224180,0,1
304244180,0,1
304264180,0,1
304284181,0,1
304304181,0,1
304324176,0,1
304344152,0,1
304364182,0,1
304384180,0,1
304404226,0,1
304424181,0,1
304444180,0,1
304464184,0,1
304484179,0,1
304504181,0,1
304524184,0,1
304544182,0,1
304564183,0,1
304584181,0,1
304604174,0,1
304624483,0,1
304644184,0,1
304664186,0,1
304684181,0,1
304704179,0,1
304724932,0,1
304744183,0,1
304764192,0,1
304784181,0,1
304804186,0,1
304824254,0,1
304844181,0,1
304864219,0,1
304884178,0,1
304904176,0,1
304924176,0,1
304944181,0,1
304964184,0,1
304984178,0,1
305004178,0,1
305024183,0,1
305044186,0,1
305064180,0,1
305084187,0,1
305104178,0,1
305124177,0,1
305144178,0,1
305164202,0,1
305184183,0,1
305204177,0,1
305224183,0,1
305244198,0,1
305264181,0,1
305284178,0,1
305304179,0,1
305324181,0,1
305344179,0,1
305364180,0,1
305384182,0,1
305404178,0,1
305424179,0,1
305444188,0,1
305464181,0,1
305484179,0,1
305504180,0,1
305524178,0,1
305544195,0,1
305564177,0,1
305584178,0,1
305604398,0,1
305624176,0,1
305644186,0,1
305664205,0,1
305684183,0,1
305704178,0,1
305724176,0,1
305744234,0,1
305764182,0,1
305784185,0,1
305804180,0,1
305824181,0,1
305844189,0,1
305864182,0,1
305884735,0,1
305904184,0,1
305924178,0,1
305944177,0,1
305964180,0,1
305984177,0,1
306004191,0,1
306024177,0,1
306044188,0,1
306064180,0,1
306084180,0,1
306104177,0,1
306124177,0,1
306144178,0,1
306164178,0,1
306184179,0,1
306204179,0,1
306224184,0,1
306244183,0,1
306264184,0,1
306284183,0,1
306304190,0,1
306324181,0,1
306344181,0,1
306364193,0,1
306384180,0,1
306404182,0,1
306424179,0,1
306444182,0,1
306464185,0,1
306484180,0,1
306504181,0,1
306524180,0,1
306545435,0,1
306564202,0,1
306584179,0,1
306604183,0,1
306624175,0,1
306644178,0,1
306664188,0,1
306684178,0,1
306704182,0,1
306724179,0,1
306744184,0,1
306764182,0,1
306784182,0,1
306804182,0,1
306824214,0,1
306844180,0,1
306864188,0,1
306884179,0,1
306904177,0,1
306924180,0,1
306944177,0,1
306964178,0,1
306984178,0,1
307004183,0,1
307024181,0,1
307044179,0,1
307064188,0,1
307084179,0,1
307104177,0,1
307124176,0,1
307144179,0,1
307164182,0,1
307184181,0,1
307204160,0,1
307224207,0,1
307244197,0,1
307264177,0,1
307284185,0,1
307304185,0,1
307324179,0,1
307344184,0,1
307364246,0,1
307384186,0,1
307404146,0,1
307424178,0,1
307444178,0,1
307464176,0,1
307484263,0,1
307504181,0,1
307524177,0,1
307544184,0,1
307564184,0,1
307584178,0,1
307604393,0,1
307624175,0,1
307644180,0,1
307664178,0,1
307684184,0,1
307704236,0,1
307724176,0,1
307744177,0,1
307764184,0,1
307784182,0,1
307804176,0,1
307824187,0,1
307844181,0,1
307864184,0,1
307884180,0,1
307904180,0,1
307924177,0,1
